2895,Norilsk-Alykel Airport,Norilsk,RU
2896,Norman Manley International Airport,Kingston,JM
2897,Norman Wells Airport,Norman Wells,CA
2898,Norman Y. Mineta San Jose International Airport,San Jose,US
2899,Normanton Airport,Normanton,AU
2900,Norrköping Airport,Norrköping,SE
2901,North Battleford Airport,North Battleford,CA
2902,North Bay Airport,North Bay,CA
2903,North Central West Virginia Airport,Clarksburg,US
2904,North Eleuthera Airport,North Eleuthera,BS
2905,North Island Naval Air Station-Halsey Field,San Diego,US
2906,North Lakhimpur Airport,Lilabari,IN
2907,North Las Vegas Airport,Las Vegas,US
2908,North Platte Regional Airport Lee Bird Field,North Platte,US
2909,Northeast Florida Regional Airport,St Augustine,US
2910,Northeast Iowa Regional Airport,Charles City,US
2911,Northeast Philadelphia Airport,Philadelphia,US
2912,Northern Maine Regional Airport at Presque Isle,Presque Isle,US
2913,Northway Airport,Northway,US
2914,Northwest Alabama Regional Airport,Muscle Shoals,US
2915,Northwest Arkansas Regional Airport,Fayetteville/Springdale,US
2916,Northwest Florida Beaches International Airport,Panama City Beach,US
2917,Northwest Regional Airport Terrace-Kitimat,Terrace,CA
2918,Norway House Airport,Norway House,CA
2919,Norwich International Airport,Norwich,GB
2920,Norwood Memorial Airport,Norwood,US
2921,Nosara Airport,Nicoya,CR
2922,Noto Airport,Wajima,JP
2923,Notodden Airport,Notodden,NO
2924,Nottingham Airport,Nottingham,GB
2925,Nouadhibou International Airport,Nouadhibou,MR
2926,Nouakchott–Oumtounsy International Airport,Nouakchott,MR
2927,Nouméa Magenta Airport,Nouméa,NC
2928,Noumérat - Moufdi Zakaria Airport,Ghardaïa,DZ
2929,Nova Lisboa Airport,Huambo,AO
2930,Novi Ligure Airport,Novi Ligure,IT
2931,Novosibirsk North Airport,Novosibirsk,RU
2932,Novy Urengoy Airport,Novy Urengoy,RU
2933,Noyabrsk Airport,Noyabrsk,RU
2934,Nueva Hesperides International Airport,Salto,UY
2935,Nuiqsut Airport,Nuiqsut,US
2936,Nuremberg Airport,Nuremberg,DE
2937,Nyagan Airport,Nyagan,RU
2938,Nyingchi Airport,Nyingchi,CN
2939,Oakland County International Airport,Pontiac,US
2940,Obando Airport,Puerto Inírida,CO
2941,Oceana NAS,Virginia Beach,US
2942,Odate Noshiro Airport,Odate,JP
2943,Odense Airport,Odense,DK
2944,Odessa International Airport,Odessa,UA
2945,Offutt Air Force Base,Omaha,US
2946,Ogden Hinckley Airport,Ogden,US
2947,Ogle Airport,Ogle,GY
2948,Ohio State University Airport,Columbus,US
2949,Ohrid St. Paul the Apostle Airport,Ohrid,MK
2950,Oiapoque Airport,Oiapoque,BR
2951,Oita Airport,Oita,JP
2952,Okadama Airport,Sapporo,JP
2953,Okayama Airport,Okayama City,JP
2954,Okhotsk Airport,Okhotsk,RU
2955,Oki Airport,Okinoshima,JP
2956,Okierabu Airport,Okinoerabujima,JP
2957,Okondja Airport,Okondja,GA
2958,Oksywie Military Air Base,Gdynia,PL
2959,Oktyabrskiy Air Base,Oktyabrskiy,RU
2960,Oktyabrskoe Air Base,Oktyabrskoe,UA
2961,Okushiri Airport,Okushiri Island,JP
2962,Olbia Costa Smeralda Airport,Olbia (SS),IT
2963,Old Crow Airport,Old Crow,CA
2964,Olenya Air Base,Olenegorsk,RU
2965,Olympia Regional Airport,Olympia,US
2966,Olyokminsk Airport,Olyokminsk,RU
2967,Omboue Hopital Airport,Omboue,GA
2968,Omsk Central Airport,Omsk,RU
2969,Omsk Severny Airport,Omsk,RU
2970,Omsukchan Airport,Omsukchan,RU
2971,Ondangwa Airport,Ondangwa,NA
2972,Ontario International Airport,Ontario,US
2973,Opa-locka Executive Airport,Miami,US
2974,OR Tambo International Airport,Johannesburg,ZA
2975,Oradea International Airport,Oradea,RO
2976,Orán Airport,Orán,AR
2977,Orang Airport,Hoemun-ri,KP
2978,Orange Airport,Orange,AU
2979,Orangeburg Municipal Airport,Orangeburg,US
2980,Orange-Caritat (BA 115) Air Base,Orange/Caritat,FR
2981,Oranjemund Airport,Oranjemund,NA
2982,Ordos Ejin Horo Airport,Ordos,CN
2983,Örebro Airport,Örebro,SE
2984,Orenburg Central Airport,Orenburg,RU
2985,Orestes Acosta Airport,Moa,CU
2986,Ørland Airport,Ørland,NO
2987,Orlando International Airport,Orlando,US
2988,Orlando Sanford International Airport,Orlando,US
2989,Orléans-Bricy (BA 123) Air Base,Orléans/Bricy,FR
2990,Ormoc Airport,Ormoc City,PH
2991,Örnsköldsvik Airport,Örnsköldsvik,SE
2992,Orsk Airport,Orsk,RU
2993,"Ørsta-Volda Airport, Hovden",Ørsta,NO
2994,Oryol Yuzhny Airport,Orel,RU
2995,Osaka International Airport,Osaka,JP
2996,Oscar Machado Zuluaga Airport,Caracas,VE
2997,Osh Airport,Osh,KG
2998,Oshima Airport,Izu Oshima,JP
2999,Osijek Airport,Osijek,HR
3000,Oslo Gardermoen Airport,Oslo,NO
3001,Osmany International Airport,Sylhet,BD
3002,Osovtsy Air Base,Byaroza,BY
3003,Ostafyevo International Airport,Moscow,RU
3004,Ostend-Bruges International Airport,Ostend,BE
3005,Ostrava Leos Janá?ek Airport,Ostrava,CZ
3006,Ostrov Naval Air Base,Ostrov,RU
3007,Osvaldo Vieira International Airport,Bissau,GW
3008,Oswaldo Guevara Mujica Airport,Acarigua,VE
3009,Ota Air Base,Ota,PT
3010,Ottawa / Carp Airport,Ottawa,CA
3011,Ottawa / Gatineau Airport,Gatineau,CA
3012,Ottawa / Rockcliffe Airport,Ottawa,CA
3013,Ottawa Macdonald-Cartier International Airport,Ottawa,CA
3014,Ottumwa Regional Airport,Ottumwa,US
3015,Ouagadougou Airport,Ouagadougou,BF
3016,Ouani Airport,Ouani,KM
3017,Ouarzazate Airport,Ouarzazate,MA
3018,Oudtshoorn Airport,Oudtshoorn,ZA
3019,Oued Irara Airport,Hassi Messaoud,DZ
3020,Oulu Airport,Oulu / Oulunsalo,FI
3021,Ouro Sogui Airport,Matam,SN
3022,Outer Skerries Airport,Grunay Island,GB
3023,Ouvéa Airport,Ouvéa,NC
3024,Ovda International Airport,Eilat,IL
3025,Owando Airport,Owando,CG
3026,Owen Roberts International Airport,Georgetown,KY
3027,Owen Sound / Billy Bishop Regional Airport,Owen Sound,CA
3028,Owensboro Daviess County Airport,Owensboro,US
3029,Oxford (Kidlington) Airport,Kidlington,GB
3030,Oxford House Airport,Oxford House,CA
3031,Oxnard Airport,Oxnard,US
3032,Oyem Airport,Oyem,GA
3033,Ozark Regional Airport,Mountain Home,US
3034,Ozerne Air Base,Zhytomyr,UA
3035,Ozurgeti Air Base,Ozurgeti,GE
3036,P C Pelser Airport,Klerksdorp,ZA
3037,Paderborn Lippstadt Airport,Paderborn,DE
3038,Padova Airport,Padova,IT
3039,Padre Aldamiz International Airport,Puerto Maldonado,PE
3040,Pagadian Airport,Pagadian City,PH
3041,Page Field,Fort Myers,US
3042,Page Municipal Airport,Page,US
3043,Pago Pago International Airport,Pago Pago,AS
3044,Pakse International Airport,Pakse,LA
3045,Palana Airport,Palana,RU
3046,Palanga International Airport,Palanga,LT
3047,Palermo-Boccadifalco Airport,Palermo,IT
3048,Palm Beach International Airport,West Palm Beach,US
3049,Palm Springs International Airport,Palm Springs,US
3050,Palma De Mallorca Airport,Palma De Mallorca,ES
3051,Palmar Sur Airport,Palmar Sur,CR
3052,Palmarito Airport,Palmarito,VE
3053,Palmdale Regional/USAF Plant 42 Airport,Palmdale,US
3054,Palmer Municipal Airport,Palmer,US
3055,Palmyra Airport,Tadmur,SY
3056,"Paloich Airport, Heliport",Higleig,SS
3057,Palonegro Airport,Bucaramanga,CO
3058,Pamplona Airport,Pamplona,ES
3059,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR
3060,Panev?žys Air Base,Panev?žys,LT
3061,Pangborn Memorial Airport,Wenatchee,US
3062,Pangnirtung Airport,Pangnirtung,CA
3063,Pangsuma Airport,Putussibau-Borneo Island,ID
3064,Panguilemo Airport,Talca,CL
3065,Panjgur Airport,Panjgur,PK
3066,Pantelleria Airport,Pantelleria (TP),IT
3067,Pantnagar Airport,Pantnagar,IN
3068,Paphos International Airport,Paphos,CY
3069,Paraburdoo Airport,Paraburdoo,AU
3070,Paraport Airstrip,Warren,US
3071,Pardubice Airport,Pardubice,CZ
3072,Paris Beauvais Tillé Airport,Beauvais/Tillé,FR
3073,Paris-Le Bourget Airport,Paris,FR
3074,Paris-Orly Airport,Paris,FR
3075,Parkes Airport,Parkes,AU
3076,Parma Airport,Parma,IT
3077,Pärnu Airport,Pärnu,EE
3078,Paro Airport,Paro,BT
3079,Pasni Airport,Pasni,PK
3080,Paso De Los Libres Airport,Paso de los Libres,AR
3081,Paso Robles Municipal Airport,Paso Robles,US
3082,Patrick Air Force Base,Cocoa Beach,US
3083,"Pattimura Airport, Ambon",Ambon,ID
3084,Patuxent River Naval Air Station/Trapnell Field Aiport,Patuxent River,US
3085,Pau Pyrénées Airport,Pau/Pyrénées (Uzein),FR
3086,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,CA
3087,Paulo Afonso Airport,Paulo Afonso,BR
3088,Pavlodar Airport,Pavlodar,KZ
3089,Payam International Airport,Karaj,IR
3090,Paz De Ariporo Airport,Paz De Ariporo,CO
3091,Pdte. carlos Ibañez del Campo Airport,Punta Arenas,CL
3092,Peace River Airport,Peace River,CA
3093,Peawanuck Airport,Peawanuck,CA
3094,Pechora Airport,Pechora,RU
3095,Pécs-Pogány Airport,Pécs-Pogány,HU
3096,Pellston Regional Airport of Emmet County Airport,Pellston,US
3097,Pemba Airport,Chake,TZ
3098,Pemba Airport,Pemba / Porto Amelia,MZ
3099,Pembroke Airport,Pembroke,CA
3100,Penang International Airport,Penang,MY
3101,Pendopo Airport,Talang Gudang-Sumatra Island,ID
3102,Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,US
3103,Pensacola Regional Airport,Pensacola,US
3104,Penticton Airport,Penticton,CA
3105,Penza Airport,Penza,RU
3106,Perales Airport,Ibagué,CO
3107,Peretola Airport,Firenze,IT
3108,Périgueux-Bassillac Airport,Périgueux/Bassillac,FR
3109,Perito Moreno Airport,Perito Moreno,AR
3110,Péronne-Saint-Quentin Airport,Péronne/Saint-Quentin,FR
3111,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan/Rivesaltes,FR
3112,Persian Gulf International Airport,Asalouyeh,IR
3113,Perth International Airport,Perth,AU
3114,Perth Jandakot Airport,Perth,AU
3115,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,IT
3116,Pescara International Airport,Pescara,IT
3117,Peshawar International Airport,Peshawar,PK
3118,Peski Airport,Petrozavodsk,RU
3119,Petawawa Airport,Petawawa,CA
3120,Peterborough Airport,Peterborough,CA
3121,Petersburg James A Johnson Airport,Petersburg,US
3122,Petropavlosk South Airport,Petropavlosk,KZ
3123,Petrozavodsk Airport,Petrozavodsk,RU
3124,Pevek Airport,Pevek,RU
3125,Phalsbourg-Bourscheid Air Base,Phalsbourg/Bourscheid,FR
3126,Philadelphia International Airport,Philadelphia,US
3127,Philip Billard Municipal Airport,Topeka,US
3128,Philip S. W. Goldson International Airport,Belize City,BZ
3129,Phillips Army Air Field,Aberdeen Proving Grounds(Aberdeen),US
3130,Phnom Penh International Airport,Phnom Penh,KH
3131,Phoenix Sky Harbor International Airport,Phoenix,US
3132,Phoenix-Mesa-Gateway Airport,Phoenix,US
3133,Phu Bai Airport,Hue,VN
3134,Phu Cat Airport,Quy Nohn,VN
3135,Phu Quoc International Airport,Phu Quoc Island,VN
3136,Phuket International Airport,Phuket,TH
3137,Piacenza San Damiano Air Base,Piacenza,IT
3138,Piarco International Airport,Port of Spain,TT
3139,Pichoy Airport,Valdivia,CL
3140,Pickle Lake Airport,Pickle Lake,CA
3141,Pico Airport,Pico Island,PT
3142,Piedmont Triad International Airport,Greensboro,US
3143,Pierre Regional Airport,Pierre,US
3144,Pierre Van Ryneveld Airport,Upington,ZA
3145,Pierrefonds Airport,St Pierre,RE
3146,Pieš?any Airport,Pieš?any,SK
3147,Pietermaritzburg Airport,Pietermaritzburg,ZA
3148,Pietersburg Municipal Airport,Polokwane,ZA
3149,Pikangikum Airport,Pikangikum,CA
3150,Pikwitonei Airport,Pikwitonei,CA
3151,Piloto Civil N. Fernández Airport,Rio Gallegos,AR
3152,Piloto Osvaldo Marques Dias Airport,Alta Floresta,BR
3153,Pinang Kampai Airport,Dumai-Sumatra Island,ID
3154,Pinar Del Rio Airport,Pinar del Rio,CU
3155,Pincher Creek Airport,Pincher Creek,CA
3156,Pingtung North Airport,Pingtung,TW
3157,Pingtung South Airport,Pingtung,TW
3158,Pinto Martins International Airport,Fortaleza,BR
3159,Pisa International Airport,Pisa,IT
3160,Pitalito Airport,Pitalito,CO
3161,Pitt Greenville Airport,Greenville,US
3162,Pittsburgh International Airport,Pittsburgh,US
3163,Pitu Airport,Gotalalamo-Morotai Island,ID
3164,Placencia Airport,Placencia,BZ
3165,Plácido de Castro Airport,Rio Branco,BR
3166,Plan De Guadalupe International Airport,Saltillo,MX
3167,Platinum Airport,Platinum,US
3168,Plattsburgh International Airport,Plattsburgh,US
3169,Playa Baracoa Airport,Havana,CU
3170,Playa De Oro International Airport,Manzanillo,MX
3171,Pleiku Airport,Pleiku,VN
3172,Plettenberg Bay Airport,Plettenberg Bay,ZA
3173,Plovdiv International Airport,Plovdiv,BG
3174,Plze?-Lín? Airport,Plzen,CZ
3175,Pobedilovo Airport,Kirov,RU
3176,Pocatello Regional Airport,Pocatello,US
3177,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Poços De Caldas,BR
3178,Podgorica Airport,Podgorica,ME
3179,Podkamennaya Tunguska Airport,Bor,RU
3180,Pohang Airport (G-815/K-3),Pohang,KR
3181,Pohnpei International Airport,Pohnpei Island,FM
3182,Point Lay LRRS Airport,Point Lay,US
3183,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,US
3184,Point Salines International Airport,Saint George's,GD
3185,Pointe Noire Airport,Pointe Noire,CG
3186,Pointe Vele Airport,Futuna Island,WF
3187,Pointe-à-Pitre Le Raizet,Pointe-à-Pitre,GP
3188,Points North Landing Airport,Points North Landing,CA
3189,Poitiers-Biard Airport,Poitiers/Biard,FR
3190,Pokhara Airport,Pokhara,NP
3191,Polk Army Air Field,Fort Polk,US
3192,Polokwane International Airport,Polokwane,ZA
3193,Polyarny Airport,Yakutia,RU
3194,Ponca City Regional Airport,Ponca City,US
3195,Ponciano Arriaga International Airport,San Luis Potosí,MX
3196,Pond Inlet Airport,Pond Inlet,CA
3197,Ponta Pelada Airport,Manaus,BR
3198,Ponta Porã Airport,Ponta Porã,BR
3199,Pontoise - Cormeilles-en-Vexin Airport,Cormeilles-en-Vexin,FR
3200,Pope Field,Fayetteville,US
3201,Poplar River Airport,Poplar River,CA
3202,Poprad-Tatry Airport,Poprad,SK
3203,Porbandar Airport,Porbandar,IN
3204,Pori Airport,Pori,FI
3205,Port Bouet Airport,Abidjan,CI
3206,Port Clarence Coast Guard Station,Port Clarence,US
3207,Port Columbus International Airport,Columbus,US
3208,Port Elizabeth Airport,Port Elizabeth,ZA
3209,Port Gentil Airport,Port Gentil,GA
3210,Port Harcourt International Airport,Port Harcourt,NG
3211,Port Hardy Airport,Port Hardy,CA
3212,Port Hawkesbury Airport,Port Hawkesbury,CA
3213,Port Hedland International Airport,Port Hedland,AU
3214,Port Heiden Airport,Port Heiden,US
3215,Port Lincoln Airport,Port Lincoln,AU
3216,Port Macquarie Airport,Port Macquarie,AU
3217,Port Menier Airport,Port-Menier,CA
3218,Port Moresby Jacksons International Airport,Port Moresby,PG
3219,Port Said Airport,Port Said,EG
3220,Port St Johns Airport,Port St Johns,ZA
3221,Port Stanley Airport,Stanley,FK
3222,Port Sudan New International Airport,Port Sudan,SD
3223,Port-de-Paix Airport,Port-de-Paix,HT
3224,Porter County Municipal Airport,Valparaiso,US
3225,Portimão Airport,Portimão,PT
3226,Portland Hillsboro Airport,Portland,US
3227,Portland International Airport,Portland,US
3228,Portland International Jetport Airport,Portland,US
3229,Portland Troutdale Airport,Portland,US
3230,Porto Amboim Airport,Port Amboim,AO
3231,Porto Nacional Airport,Porto Nacional,BR
3232,Porto Santo Airport,Vila Baleira,PT
3233,Porto Seguro Airport,Porto Seguro,BR
3234,Portoroz Airport,Portoroz,SI
3235,Portsmouth International at Pease Airport,Portsmouth,US
3236,Potchefstroom Airport,Potchefstroom,ZA
3237,Powell River Airport,Powell River,CA
3238,Pozna?-?awica Airport,Pozna?,PL
3239,Praia International Airport,Praia,CV
3240,Praslin Airport,Praslin Island,SC
3241,Pratica Di Mare Air Base,Pomezia,IT
3242,Prefeito Renato Moreira Airport,Imperatriz,BR
3243,Preguiça Airport,Preguiça,CV
3244,P?erov Air Base,P?erov,CZ
3245,Presidente Castro Pinto International Airport,João Pessoa,BR
3246,Presidente Itamar Franco Airport,Juiz de Fora,BR
3247,Presidente João Suassuna Airport,Campina Grande,BR
3248,Presidente Juscelino Kubistschek International Airport,Brasília,BR
3249,Presidente Néstor Kirchner Regionsl Airport,Villa Maria,AR
3250,Presidente Nicolau Lobato International Airport,Dili,TL
3251,Presidente Peron Airport,Neuquen,AR
3252,Presidente Prudente Airport,Presidente Prudente,BR
3253,Pribylovo Naval Air Base,Pribilovo,RU
3254,Prince Abdulmohsin Bin Abdulaziz Airport,Yanbu,SA
3255,Prince Albert Glass Field,Prince Albert,CA
3256,Prince George Airport,Prince George,CA
3257,Prince Mangosuthu Buthelezi Airport,Ulundi,ZA
3258,Prince Mohammad Bin Abdulaziz Airport,Medina,SA
3259,Prince Rupert Airport,Prince Rupert,CA
3260,Prince Said Ibrahim International Airport,Moroni,KM
3261,Princess Juliana International Airport,Saint Martin,SX
3262,Princeton Airport,Town of Princeton,CA
3263,Priština International Airport,Prishtina,XK
3264,Privolzhskiy Air Base,Astrakhan,RU
3265,Prof. Eribelto Manoel Reino State Airport,São José Do Rio Preto,BR
3266,Professor Urbano Ernesto Stumpf Airport,São José Dos Campos,BR
3267,Proserpine Whitsunday Coast Airport,Proserpine,AU
3268,Providenciales Airport,Providenciales Island,TC
3269,Provideniya Bay Airport,Chukotka,RU
3270,Provo Municipal Airport,Provo,US
3271,Pskov Airport,Pskov,RU
3272,Puerto Barrios Airport,Puerto Barrios,GT
3273,Puerto Cabezas Airport,Puerto Cabezas,NI
3274,Puerto Deseado Airport,Puerto Deseado,AR
3275,Puerto Escondido International Airport,Puerto Escondido,MX
3276,Puerto Jimenez Airport,Puerto Jimenez,CR
3277,Puerto Princesa Airport,Puerto Princesa City,PH
3278,Pukaki Airport,Twitzel,NZ
3279,Pukatawagan Airport,Pukatawagan,CA
3280,Pukchang Air Base,Sunchon,KP
3281,Pula Airport,Pula,HR
3282,Pulau Tioman Airport,Pulau Tioman,MY
3283,Pulkovo Airport,St. Petersburg,RU
3284,Pullman Moscow Regional Airport,Pullman/Moscow,US
3285,Pune Airport,Pune,IN
3286,Punta Cana International Airport,Punta Cana,DO
3287,Punta Gorda Airport,Punta Gorda,BZ
3288,Purdue University Airport,Lafayette,US
3289,Pushkin Airport,St. Petersburg,RU
3290,Putao Airport,Putao,MM
3291,Puvirnituq Airport,Puvirnituq,CA
3292,Pyongyang Sunan International Airport,Pyongyang,KP
3293,Qamdo Bangda Airport,Bangda,CN
3294,Qayyarah West Airport,Qayyarah,IQ
3295,Qazvin Airport,Qazvin,IR
3296,Qianjiang Wulingshan Airport,Qianjiang,CN
3297,Qiemo Airport,Qiemo,CN
3298,Qikiqtarjuaq Airport,Qikiqtarjuaq,CA
3299,Qingyang Airport,Qingyang,CN
3300,Qinhuangdao Beidaihe Airport,Qinhuangdao,CN
3301,Qionghai Bo'ao Airport,Qionghai,CN
3302,Qiqihar Sanjiazi Airport,Qiqihar,CN
3303,Quad City International Airport,Moline,US
3304,Quantico MCAF /Turner field,Quantico,US
3305,Quanzhou Jinjiang International Airport,Quanzhou,CN
3306,Quaqtaq Airport,Quaqtaq,CA
3307,Quatro de Fevereiro Airport,Luanda,AO
3308,Quebec Jean Lesage International Airport,Quebec,CA
3309,Queen Alia International Airport,Amman,JO
3310,Queen Beatrix International Airport,Oranjestad,AW
3311,Queenstown Airport,Queenstown,ZA
3312,Queenstown International Airport,Queenstown,NZ
3313,Quelimane Airport,Quelimane,MZ
3314,Quepos Managua Airport,Quepos,CR
3315,Querétaro Intercontinental Airport,Querétaro,MX
3316,Quesnel Airport,Quesnel,CA
3317,Quetta International Airport,Quetta,PK
3318,Quetzalcóatl International Airport,Nuevo Laredo,MX
3319,Quimper-Cornouaille Airport,Quimper/Pluguffan,FR
3320,Quincy Regional Baldwin Field,Quincy,US
3321,Quonset State Airport,North Kingstown,US
3322,Qurghonteppa International Airport,Kurgan-Tyube,TJ
3323,Quzhou Airport,Quzhou,CN
3324,RAAF Base Edinburgh,Adelaide,AU
3325,RAAF Base Pearce,Bullsbrook,AU
3326,RAAF Base Richmond,Richmond,AU
3327,Rabah Bitat Airport,Annaba,DZ
3328,Rabat-Salé Airport,Rabat,MA
3329,Rabil Airport,Rabil,CV
3330,Rach Gia Airport,Rach Gia,VN
3331,Råda Air Base,Råda,SE
3332,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,ID
3333,Radom Airport,Radom,PL
3334,Rae Lakes Airport,Gamètì,CA
3335,RAF Akrotiri,Akrotiri,GB
3336,RAF Ascension Island,Ascension Island,SH
3337,RAF Barkston Heath,Grantham,GB
3338,RAF Benson,Benson,GB
3339,RAF Brize Norton,Brize Norton,GB
3340,RAF Coningsby,Coningsby,GB
3341,RAF Cranwell,Cranwell,GB
3342,RAF Dishforth,Dishforth,GB
3343,RAF Fairford,Fairford,GB
3344,RAF Honington,Thetford,GB
3345,RAF Kinloss,Kinloss,GB
3346,RAF Lakenheath,Lakenheath,GB
3347,RAF Leuchars,St. Andrews,GB
3348,RAF Linton-On-Ouse,Linton-On-Ouse,GB
3349,RAF Lossiemouth,Lossiemouth,GB
3350,RAF Marham,Marham,GB
3351,RAF Mildenhall,Mildenhall,GB
3352,RAF Northolt,London,GB
3353,RAF Odiham,Odiham,GB
3354,RAF Scampton,Scampton,GB
3355,RAF Shawbury,Shawbury,GB
3356,RAF Spadeadam,Spadeadam,GB
3357,RAF Topcliffe,Topcliffe,GB
3358,RAF Waddington,Waddington,GB
3359,RAF Wattisham,Stowmarket,GB
3360,RAF Wittering,Wittering,GB
3361,RAF Wyton,St. Ives,GB
3362,Rafael Cabrera Airport,Nueva Gerona,CU
